id,path,app,format,source,producer,producer_version,features,license_status,tier,expected_status,quarantine_reason,sha256,size_bytes,notes
docx_p5_track_changes_03,corpus/docx/docx_p5_track_changes_03.docx,word,docx,private-source:6e381b794593e171,Microsoft Office Word,16.0000,office-native;media;headers;footers;footnotes;endnotes;customxml;content-controls;track-changes;fields,private-evaluation-only,nightly,pass,,6e381b794593e171e713df04b8b454649431f8d3ade05440cb055b1a173f1673,429210,score=29; parts=31; media=2; headers=1; footers=1; footnotes=1; endnotes=1; customXml=6; sdt=5; track_changes=1; fields=4; phase5 batch1; private evaluation only; do not redistribute; private source redacted
docx_p5_content_controls_02,corpus/docx/docx_p5_content_controls_02.docx,word,docx,private-source:05959b89b7bb9c07,Microsoft Office Word,14.0000,office-native;equations;footers;footnotes;endnotes;customxml;content-controls;fields,private-evaluation-only,nightly,pass,,05959b89b7bb9c072ee33f7f68816424b498536ecc2e15b42d18dac637f72aa4,30175,score=24; parts=19; footers=1; footnotes=1; endnotes=1; customXml=3; sdt=1; fields=1; equations=1; phase5 batch1; private evaluation only; do not redistribute; private source redacted
docx_p5_content_controls_03,corpus/docx/docx_p5_content_controls_03.docx,word,docx,private-source:71872add1e7d8e02,WPS Office_11.1.0.8976_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;media;embedded-objects;embedded-workbooks;headers;footers;customxml;content-controls;fields,private-evaluation-only,nightly,pass,,71872add1e7d8e02602efb7c57f8125274b1fae9b075154d2a9d10b089b1decf,223902,score=24; parts=29; media=1; embeddings=1; headers=2; footers=2; customXml=6; sdt=42; fields=51; phase5 batch1; private evaluation only; do not redistribute; private source redacted
docx_p5_customxml_03,corpus/docx/docx_p5_customxml_03.docx,word,docx,private-source:88b7a6efa0174bf5,WPS Office_3.6.0.5672_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;media;embedded-objects;embedded-workbooks;headers;footers;customxml;fields,private-evaluation-only,nightly,pass,,88b7a6efa0174bf51c76116cc878b84aed8d2f0964141cb1e402ce5541931d07,106072,score=23; parts=19; media=1; embeddings=1; headers=1; footers=1; customXml=3; fields=2; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_p5_transitions_05,corpus/pptx/pptx_p5_transitions_05.pptx,powerpoint,pptx,private-source:c1804f1194872e0a,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;large-deck;multi-master;many-layouts,private-evaluation-only,stress,pass,,c1804f1194872e0aea39b1a93fa49538c60a922b2dd7a4308246bb620f4037d0,13298203,score=112; parts=3443; slides=304; layouts=40; masters=4; charts=2; media=158; embeddings=1; notes=80; transitions=18; phase5 batch1; private evaluation only; do not redistribute; private source redacted
pptx_finance_chartex_transitions,corpus/pptx/pptx_finance_chartex_transitions.pptx,powerpoint,pptx,private-source:e892a147cfb43f23,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;chartex;diagrams;media;embedded-objects;embedded-workbooks;notes;transitions;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,e892a147cfb43f23f31118a16bade57887473a5500923ca02d41d4e38a1c3b1e,24158976,parts=1477; slides=180; layouts=20; masters=2; charts=446; chartex=3; diagrams=5; media=121; embeddings=113; notes=20; tables=22; track_changes=1064; transitions=4; private evaluation only; do not redistribute; private source redacted
pptx_report_orange_200slides,corpus/pptx/pptx_report_orange_200slides.pptx,powerpoint,pptx,private-source:4aa5b9dc7b9bc07f,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;large-deck;multi-master;many-layouts,private-evaluation-only,stress,pass,,4aa5b9dc7b9bc07f61d94d6058996566a502b60b317a27de937cf008dfd767e3,22969668,parts=2071; slides=207; layouts=34; masters=2; charts=834; media=204; embeddings=209; notes=92; tables=25; track_changes=2807; private evaluation only; do not redistribute; private source redacted
pptx_report_300slides_transitions,corpus/pptx/pptx_report_300slides_transitions.pptx,powerpoint,pptx,private-source:e4f6a0204ecfdd7f,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;large-deck;multi-master;many-layouts,private-evaluation-only,stress,pass,,e4f6a0204ecfdd7f878ca50c498d2d3a0700e35524a8a3ccc6dfb06a84dff3f9,24585120,parts=2474; slides=409; layouts=18; masters=2; charts=784; media=210; embeddings=206; notes=320; tables=10; track_changes=1931; transitions=14; private evaluation only; do not redistribute; private source redacted
pptx_update_240827_animations,corpus/pptx/pptx_update_240827_animations.pptx,powerpoint,pptx,private-source:1ac46548b75d8254,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,1ac46548b75d82542e3b692dd7aafd0e72b6709cfa3254ceabae9afacaa4693c,20410588,parts=1432; slides=136; layouts=38; masters=2; charts=616; media=186; embeddings=154; notes=92; tables=21; track_changes=2205; animations=2; private evaluation only; do not redistribute; private source redacted
pptx_report_100slides_animation_transition,corpus/pptx/pptx_report_100slides_animation_transition.pptx,powerpoint,pptx,private-source:7b2d69b13424e8c5,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,7b2d69b13424e8c530d03b6c3cd9386059446d870f03183e516c9307f5b8b9b9,17177902,parts=683; slides=113; layouts=18; masters=2; charts=184; media=144; embeddings=49; notes=10; tables=4; track_changes=1164; transitions=8; animations=1; private evaluation only; do not redistribute; private source redacted
pptx_update_250114_multimaster,corpus/pptx/pptx_update_250114_multimaster.pptx,powerpoint,pptx,private-source:334ad880f18d0c00,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;large-deck;multi-master,private-evaluation-only,stress,pass,,334ad880f18d0c00c3b3cff8de1982321c50e251d89b8603764649284f755a97,8321306,parts=2084; slides=193; layouts=8; masters=2; charts=570; media=91; embeddings=145; notes=2; tables=10; track_changes=1501; private evaluation only; do not redistribute; private source redacted
pptx_thinking_model_redorange_transition,corpus/pptx/pptx_thinking_model_redorange_transition.pptx,powerpoint,pptx,private-source:e3981028e3f7c77d,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;large-deck;multi-master,private-evaluation-only,stress,pass,,e3981028e3f7c77d0e05961a0524b63dab8d9257a67adbb955c507a3fb8018f4,13255098,parts=3377; slides=304; layouts=10; masters=2; charts=2; media=156; embeddings=1; notes=80; tables=12; track_changes=1652; transitions=20; private evaluation only; do not redistribute; private source redacted
pptx_visual_management_183slides,corpus/pptx/pptx_visual_management_183slides.pptx,powerpoint,pptx,private-source:25514de4fe2a2873,Microsoft Office PowerPoint,16.0000,office-native;media;notes;transitions;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,25514de4fe2a287389ca803085aad39493e706b585b43898ba8eedeebc4a0165,7676441,parts=649; slides=183; layouts=24; masters=2; media=236; notes=6; tables=10; transitions=169; private evaluation only; do not redistribute; private source redacted
pptx_okr_method_transitions,corpus/pptx/pptx_okr_method_transitions.pptx,powerpoint,pptx,private-source:8e6d56b49f1a84fb,Microsoft Office PowerPoint,16.0000,office-native;media;notes;transitions;multi-master;many-layouts,private-evaluation-only,extended,pass,,8e6d56b49f1a84fbc2dac82166ed9fe771abcfa633d0a0cee7942272b11b58d5,1044157,parts=1097; slides=16; layouts=20; masters=2; media=27; notes=14; track_changes=160; transitions=7; private evaluation only; do not redistribute; private source redacted
pptx_procurement_strategy_animations,corpus/pptx/pptx_procurement_strategy_animations.pptx,powerpoint,pptx,private-source:acbc439f4b42284f,Microsoft Office PowerPoint,15.0000,office-native;media;notes;transitions;animations;multi-master,private-evaluation-only,nightly,pass,,acbc439f4b42284f3c5f6d3e08b1e9118ea571e4c33a88ad5ff1310c865e4528,7488591,parts=199; slides=35; layouts=8; masters=2; media=36; notes=68; tables=2; track_changes=74; transitions=34; animations=39; private evaluation only; do not redistribute; private source redacted
pptx_report_146slides_lavared,corpus/pptx/pptx_report_146slides_lavared.pptx,powerpoint,pptx,private-source:81c13f26957e0634,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;multi-master;many-layouts,private-evaluation-only,nightly,pass,,81c13f26957e06347c6787d32550fa3cd4fb2138965349728a55aa0a6f8b9006,15262877,parts=376; slides=70; layouts=16; masters=2; charts=94; media=46; embeddings=24; notes=40; tables=1; track_changes=258; transitions=35; private evaluation only; do not redistribute; private source redacted
pptx_communication_skills_animations,corpus/pptx/pptx_communication_skills_animations.pptx,powerpoint,pptx,private-source:0d14909d8602ea5e,Microsoft Office PowerPoint,16.0000,office-native;media;notes;transitions;animations;multi-master;many-layouts,private-evaluation-only,nightly,pass,,0d14909d8602ea5e7953d4797b44fb91710c042fad3cbcc5ae619ad80432950e,15040737,parts=371; slides=65; layouts=20; masters=2; media=70; notes=130; tables=1; track_changes=395; transitions=130; animations=67; private evaluation only; do not redistribute; private source redacted
docx_finance_mindmap_track,corpus/docx/docx_finance_mindmap_track.docx,word,docx,private-source:74b839b07f531629,WPS Office_3.6.0.5672_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;media;customxml;track-changes;large-docx,private-evaluation-only,nightly,pass,,74b839b07f5316290ae19583480d98c4a5be280b743b11efc02e2c3b97073506,2177456,parts=178; media=164; customXml=3; styles=1; track_changes=1296; private evaluation only; do not redistribute; private source redacted
docx_resume_caitlyn_hyperlinks,corpus/docx/docx_resume_caitlyn_hyperlinks.docx,word,docx,private-source:d620048eab2f159a,Microsoft Office Word,15.0000,office-native;media;hyperlinks,private-evaluation-only,nightly,pass,,d620048eab2f159aecea10e14946caf459c2267b27f804dbee694e1058dea322,106939,parts=37; media=24; numbering=1; styles=1; hyperlinks=2; private evaluation only; do not redistribute; private source redacted
docx_resume_customxml,corpus/docx/docx_resume_customxml.docx,word,docx,private-source:eabf16ffed891d99,Microsoft Office Word,16.0000,office-native;media;customxml,private-evaluation-only,nightly,pass,,eabf16ffed891d9949f9656f6676de68d9cc63f88fdad98b18d979701d6e4a8d,224825,parts=17; media=2; customXml=3; numbering=1; styles=1; tables=12; private evaluation only; do not redistribute; private source redacted
docx_restaurant_operations_fields,corpus/docx/docx_restaurant_operations_fields.docx,word,docx,private-source:149868cdd17c5a89,Microsoft Office Word,14.0000,office-native;media;footers;footnotes;endnotes;customxml;fields;hyperlinks,private-evaluation-only,nightly,pass,,149868cdd17c5a89423b252e0c5e27ce6d82c034298ec2bb30066c277db979f8,11494299,parts=64; media=38; footers=3; footnotes=1; endnotes=1; customXml=6; numbering=1; styles=1; tables=16; fields=12; hyperlinks=21; private evaluation only; do not redistribute; private source redacted
docx_resume_a4_embedded_charts,corpus/docx/docx_resume_a4_embedded_charts.docx,word,docx,private-source:6ff2d1e3e17d4526,WPS Office_6.10.1.8873_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;charts;media;embedded-objects;embedded-workbooks;footnotes;endnotes;customxml,private-evaluation-only,nightly,pass,,6ff2d1e3e17d45269f73241b24a801f866a864348bdad522e41e10d24f9a9d00,3803090,parts=43; charts=16; media=7; embeddings=4; footnotes=1; endnotes=1; customXml=3; styles=1; private evaluation only; do not redistribute; private source redacted
docx_resume_giulia_media,corpus/docx/docx_resume_giulia_media.docx,word,docx,private-source:67ab32377107be73,Microsoft Office Word,16.0000,office-native;media,private-evaluation-only,nightly,pass,,67ab32377107be73d56226c23b5bdb8a0679dd8a3359cfb0410e2761e2c4565d,92889,parts=28; media=15; numbering=1; styles=1; private evaluation only; do not redistribute; private source redacted
docx_layout_operations_media,corpus/docx/docx_layout_operations_media.docx,word,docx,private-source:6f025901aafaed0a,Microsoft Office Word,15.0000,office-native;media;footnotes;endnotes,private-evaluation-only,nightly,pass,,6f025901aafaed0aa6b6a9bf0a8bd8c59703315281b3fe3f56edd2138f501492,122172,parts=17; media=3; footnotes=1; endnotes=1; styles=1; private evaluation only; do not redistribute; private source redacted
docx_procurement_rules_track,corpus/docx/docx_procurement_rules_track.docx,word,docx,private-source:71d01c3da19628ad,WPS Office_11.1.0.9828_F1E327BC-269C-435d-A152-05C5408002CA,not-declared,office-native;media;embedded-objects;embedded-workbooks;customxml;track-changes,private-evaluation-only,nightly,pass,,71d01c3da19628ad0456bbd1ef734a5e42675eb84a4ac1bedc8d9bfc6106a641,112627,parts=19; media=2; embeddings=2; customXml=3; numbering=1; styles=1; track_changes=8; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_001_office-file,corpus/pptx/pptx_ms_expansion_001_office-file.pptx,powerpoint,pptx,private-source:21ef9cf7a90855e0,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;chartex;diagrams;media;embedded-objects;embedded-workbooks;notes;transitions;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,21ef9cf7a90855e05334eaa43034b70b0e1741a1cac0480417e0b65d3ea8b64a,24161358,parts=1477; slides=180; charts=446; media=121; embeddings=113; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_002_office-file,corpus/pptx/pptx_ms_expansion_002_office-file.pptx,powerpoint,pptx,private-source:c8a602de8342017e,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;chartex;diagrams;media;embedded-objects;embedded-workbooks;notes;transitions;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,c8a602de8342017eb14815191d5322992f1f111d09a3735eb961baf15c360c51,24161485,parts=1477; slides=180; charts=446; media=121; embeddings=113; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_003_office-file,corpus/pptx/pptx_ms_expansion_003_office-file.pptx,powerpoint,pptx,private-source:8531af9a2e9da214,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;chartex;diagrams;media;embedded-objects;embedded-workbooks;notes;transitions;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,8531af9a2e9da214addd58e829569a1a9a4522bb1521a2d34692a7dcddfc987b,24162179,parts=1477; slides=180; charts=446; media=121; embeddings=113; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_004_office-file,corpus/pptx/pptx_ms_expansion_004_office-file.pptx,powerpoint,pptx,private-source:4f0bd995efbfd15d,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;chartex;diagrams;media;embedded-objects;embedded-workbooks;notes;transitions;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,4f0bd995efbfd15da887754ef710f84c2d76223283a2089ec1e2123eb5bc12ed,24162871,parts=1477; slides=180; charts=446; media=121; embeddings=113; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_005_130,corpus/pptx/pptx_ms_expansion_005_130.pptx,powerpoint,pptx,private-source:83783ffb7ff9de9c,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,83783ffb7ff9de9c72669cf9575f96f5aef0acddae01bc0fd35160fa63b24493,20413004,parts=1432; slides=136; charts=616; media=186; embeddings=154; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_006_130,corpus/pptx/pptx_ms_expansion_006_130.pptx,powerpoint,pptx,private-source:4ff1e545f8050893,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,4ff1e545f805089339ad2fa4cad510d4d5fbc439b4b90726558fd87a2fdbb0fc,20423184,parts=1432; slides=136; charts=616; media=186; embeddings=154; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_007_office-file,corpus/pptx/pptx_ms_expansion_007_office-file.pptx,powerpoint,pptx,private-source:6c65d28aa67c2d78,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,6c65d28aa67c2d788621097245904b5a4fe59fdedcc684cd2bd0816a06b90851,26497858,parts=1496; slides=183; charts=394; media=147; embeddings=100; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_008_100,corpus/pptx/pptx_ms_expansion_008_100.pptx,powerpoint,pptx,private-source:a7d21cfdca759938,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,a7d21cfdca75993879fce90cf56dbffa043a9b51926ad6bb1f983ea584de1789,17178082,parts=683; slides=113; charts=184; media=144; embeddings=49; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_009_100,corpus/pptx/pptx_ms_expansion_009_100.pptx,powerpoint,pptx,private-source:f128e1bf5666d568,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,f128e1bf5666d568567099b8d7d74ef4eda0ca76e29793606fc242efb7432d60,17178659,parts=683; slides=113; charts=184; media=144; embeddings=49; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_010_100,corpus/pptx/pptx_ms_expansion_010_100.pptx,powerpoint,pptx,private-source:1eeeee245178a16e,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,1eeeee245178a16ebd9becc24e5a89432561524f9d0f5865f6b808e5d6cabf91,17179471,parts=683; slides=113; charts=184; media=144; embeddings=49; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_011_07,corpus/pptx/pptx_ms_expansion_011_07.pptx,powerpoint,pptx,private-source:91b5523010ef1dc8,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,91b5523010ef1dc8134dc9e3f91f339f63ba52e24c19f518af53393e3c7e7125,12931637,parts=966; slides=146; charts=382; media=97; embeddings=100; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_012_07,corpus/pptx/pptx_ms_expansion_012_07.pptx,powerpoint,pptx,private-source:78c8ab4b60a8dc26,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,78c8ab4b60a8dc26b81403c3572f9bb8b67d96c59014b83fcf6aafeb71009610,12932604,parts=966; slides=146; charts=382; media=97; embeddings=100; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_013_08,corpus/pptx/pptx_ms_expansion_013_08.pptx,powerpoint,pptx,private-source:b2366d3f4cd34360,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,b2366d3f4cd343604d6e3622f63242195123ceec9c4050cfd23ee0426b2cf14a,12934979,parts=966; slides=146; charts=382; media=97; embeddings=100; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_014_complex-100p,corpus/pptx/pptx_ms_expansion_014_complex-100p.pptx,powerpoint,pptx,private-source:9bfd3ff7fa21aefb,Microsoft Office PowerPoint,14.0000,office-native;charts;diagrams;media;embedded-objects;embedded-workbooks;equations;notes;transitions;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,9bfd3ff7fa21aefb815be0a5ba3fc4579e6457e7444d3971d00dc44d2f1bc73b,1341288,parts=646; slides=100; charts=2; media=58; embeddings=14; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_015_54p-ppt,corpus/pptx/pptx_ms_expansion_015_54p-ppt.pptx,powerpoint,pptx,private-source:db97e5ffc92ef7b1,Microsoft Office PowerPoint,16.0000,office-native;media;embedded-objects;embedded-workbooks;notes;transitions;animations;multi-master;many-layouts,private-evaluation-only,nightly,pass,,db97e5ffc92ef7b1772487662c9d183963e8e2a15f0d4c71d0d85223d1ca4650,2686559,parts=392; slides=54; charts=0; media=124; embeddings=21; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_016_office-file,corpus/pptx/pptx_ms_expansion_016_office-file.pptx,powerpoint,pptx,private-source:e2de507e883f96e7,Microsoft Office PowerPoint,15.0000,office-native;media;notes;transitions;animations;multi-master,private-evaluation-only,nightly,pass,,e2de507e883f96e7a5e655779287c1989262cc5e8a88c603721808cb1834f89b,15723983,parts=317; slides=63; charts=0; media=40; embeddings=0; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_017_05,corpus/pptx/pptx_ms_expansion_017_05.pptx,powerpoint,pptx,private-source:033d9966cdc3bc51,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;multi-master;many-layouts,private-evaluation-only,nightly,pass,,033d9966cdc3bc51d853b586babebae8b7ed0e19dcdb8d7bfe5c986ed98bdc95,15263677,parts=376; slides=70; charts=94; media=46; embeddings=24; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_018_03,corpus/pptx/pptx_ms_expansion_018_03.pptx,powerpoint,pptx,private-source:39d15cf6d54ae169,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;multi-master;many-layouts,private-evaluation-only,nightly,pass,,39d15cf6d54ae1699622e159d60e7f76a8fa4d7d5c16dc153e834d5581caae6b,15308090,parts=377; slides=70; charts=94; media=47; embeddings=24; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_019_02,corpus/pptx/pptx_ms_expansion_019_02.pptx,powerpoint,pptx,private-source:70e9fb203ca282fd,Microsoft Macintosh PowerPoint,16.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;multi-master;many-layouts,private-evaluation-only,extended,pass,,70e9fb203ca282fd596323c50256b222afdd01ae6e077e80884dc53eaf1e6977,16279840,parts=382; slides=72; charts=94; media=48; embeddings=24; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_020_80p-ppt,corpus/pptx/pptx_ms_expansion_020_80p-ppt.pptx,powerpoint,pptx,private-source:20a01060108401ca,Microsoft Office PowerPoint,16.0000,office-native;media;embedded-objects;embedded-workbooks;notes;transitions;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,20a01060108401ca910f9d29487ad1812c1b75c801c571601960b64efde86d4f,3485467,parts=245; slides=80; charts=0; media=37; embeddings=1; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_021_49p-ppt,corpus/pptx/pptx_ms_expansion_021_49p-ppt.pptx,powerpoint,pptx,private-source:316eed9cfe659ad5,Microsoft Office PowerPoint,16.0000,office-native;media;notes;transitions;animations;multi-master;many-layouts,private-evaluation-only,nightly,pass,,316eed9cfe659ad555c08de86becb8818b3df0415114f4beb02801c999acdef5,11934894,parts=257; slides=49; charts=0; media=21; embeddings=0; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_022_5w2h-27p-ppt,corpus/pptx/pptx_ms_expansion_022_5w2h-27p-ppt.pptx,powerpoint,pptx,private-source:37e57a0f305a5247,Microsoft Office PowerPoint,16.0000,office-native;media;notes;transitions;animations;multi-master;many-layouts,private-evaluation-only,nightly,pass,,37e57a0f305a52474fd199b593f1853c92aa07ab1319390eaf3786c15996aca6,982724,parts=209; slides=27; charts=0; media=29; embeddings=0; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_023_15,corpus/pptx/pptx_ms_expansion_023_15.pptx,powerpoint,pptx,private-source:6f262cdbc0de5de1,Microsoft Office PowerPoint,14.0000,office-native;charts;media;embedded-objects;embedded-workbooks;notes;transitions;animations;multi-master;many-layouts,private-evaluation-only,nightly,pass,,6f262cdbc0de5de19d1dbab7213fbe3d441eba152ab02e334fa06fd041d2ed92,9405617,parts=400; slides=71; charts=2; media=40; embeddings=9; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_024_office-file,corpus/pptx/pptx_ms_expansion_024_office-file.pptx,powerpoint,pptx,private-source:e0f600657d5bba1b,Microsoft Office PowerPoint,16.0000,office-native;media;notes;transitions;animations;multi-master,private-evaluation-only,nightly,pass,,e0f600657d5bba1b9846261d7d1d59687c0a5f6b75e5702d1092712ad7465f7f,8904684,parts=312; slides=60; charts=0; media=42; embeddings=0; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_025_2,corpus/pptx/pptx_ms_expansion_025_2.pptx,powerpoint,pptx,private-source:8c3653624a97fecd,Microsoft Office PowerPoint,15.0000,office-native;diagrams;media;notes;transitions;animations;multi-master;many-layouts,private-evaluation-only,nightly,pass,,8c3653624a97fecd5ea2eb6d72c809063f0216accd5a12e9e174b00c50fb8539,9286692,parts=345; slides=61; charts=0; media=56; embeddings=0; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_026_cirnicate,corpus/pptx/pptx_ms_expansion_026_cirnicate.pptx,powerpoint,pptx,private-source:0cbbf35b6c05df84,Microsoft Office PowerPoint,16.0000,office-native;media;multi-master;many-layouts,private-evaluation-only,nightly,pass,,0cbbf35b6c05df84e8f9ac0bf8b1d4ee60b84dfec51055ccee82c408f68d38c1,650636,parts=172; slides=1; charts=0; media=23; embeddings=0; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_027_ppt-49p,corpus/pptx/pptx_ms_expansion_027_ppt-49p.pptx,powerpoint,pptx,private-source:a52966ea6505277b,Microsoft Office PowerPoint,16.0000,office-native;media;notes;transitions;animations;multi-master;many-layouts,private-evaluation-only,extended,pass,,a52966ea6505277b48403a6916d97f3623e69ac4f8e088da5c19bd55ff199f2d,16039107,parts=255; slides=49; charts=0; media=21; embeddings=0; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_028_24p-ppt,corpus/pptx/pptx_ms_expansion_028_24p-ppt.pptx,powerpoint,pptx,private-source:d62fbedd16b6d565,Microsoft Office PowerPoint,16.0000,office-native;media;transitions;multi-master;many-layouts,private-evaluation-only,nightly,pass,,d62fbedd16b6d5658304402dbe35fbb29c5eeaaf31b3107e2e816593c313a87e,1316328,parts=91; slides=24; charts=0; media=8; embeddings=0; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_030_32p-ppt,corpus/pptx/pptx_ms_expansion_030_32p-ppt.pptx,powerpoint,pptx,private-source:9befe44ba5db2cb0,Microsoft Office PowerPoint,16.0000,office-native;media;notes;transitions;animations;multi-master,private-evaluation-only,nightly,pass,,9befe44ba5db2cb0637fc0f51ad1e5a18ea4a65ebf3fb7f9c86ad040c4837e53,823445,parts=109; slides=32; charts=0; media=11; embeddings=0; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_032_p1-04,corpus/pptx/pptx_ms_expansion_032_p1-04.pptx,powerpoint,pptx,private-source:29abdc6d5105055c,Microsoft Macintosh PowerPoint,16.0000,office-native;media;notes;transitions;multi-master;many-layouts,private-evaluation-only,extended,pass,,29abdc6d5105055cbc85a50ade160784a1423eb6d0b24d9f3e1e049d9d64e26f,3393047,parts=589; slides=29; charts=0; media=14; embeddings=0; private evaluation only; do not redistribute; private source redacted
pptx_ms_expansion_034_95p-ppt,corpus/pptx/pptx_ms_expansion_034_95p-ppt.pptx,powerpoint,pptx,private-source:a1a32323d87c2ab4,Microsoft Office PowerPoint,16.0000,office-native;media;notes;animations;large-deck;multi-master;many-layouts,private-evaluation-only,extended,pass,,a1a32323d87c2ab4b9731bbab34b53c659e9093f6fe158041884ffb005c7189f,6654268,parts=361; slides=95; charts=0; media=124; embeddings=0; private evaluation only; do not redistribute; private source redacted
